YEAR,MAKE,MODEL,SECTION,TITLE,DESCRIPTION,IMAGE
2020,Ford,Escape,Technology,Rear View Camera,The Rear View Camera provides a great view of what’s behind your vehicle. Just make sure to keep the camera lens free of debris (like snow or dust) and you can navigate your vehicle in Reverse with confidence.10,https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/escape/2020/collections/dm/20_FRD_ESP_46626.tif?croppathe=1_21x9&wid=1440
2020,Ford,Escape,Technology,Evasive Steering Assist,"This available feature can help make it easier to avoid a potential collision. It doesn’t steer for you, but it can provide extra steering support if the system warning goes off and you need to maneuver around the vehicle ahead.10
*",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/escape/2020/collections/dm/20_FRD_ESP_46626.tif?croppathe=1_21x9&wid=1440
2020,Ford,Escape,Technology,Evasive Steering Assist,"This available feature can help make it easier to avoid a potential collision. It doesn’t steer for you, but it can provide extra steering support if the system warning goes off and you need to maneuver around the vehicle ahead.10
*",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/escape/2020/collections/dm/20_FRD_ESP_46626.tif?croppathe=1_21x9&wid=1440
2020,Ford,Escape,Technology,Lane-Keeping System,"The Lane-Keeping System can help you stay in your lane, even during a moment of distraction. This feature scans your vehicle’s position between the lines in the road ahead and can alert you if you’re starting to edge out of your lane.10
*",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/escape/2020/collections/dm/20_FRD_ESP_46626.tif?croppathe=1_21x9&wid=1440
2020,Ford,Escape,Technology,Lane-Keeping System,"The Lane-Keeping System can help you stay in your lane, even during a moment of distraction. This feature scans your vehicle’s position between the lines in the road ahead and can alert you if you’re starting to edge out of your lane.10
*",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/escape/2020/collections/dm/20_FRD_ESP_46626.tif?croppathe=1_21x9&wid=1440
2020,Ford,Escape,Technology,Voice-Activated Navigation System,"This available feature with SYNC®
 327
 adds pinch-to-zoom capability that can help you stay confidently on course.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/escape/2020/collections/dm/20_FRD_ESP_46626.tif?croppathe=1_21x9&wid=1440
2020,Ford,Escape,Technology,Voice-Activated Navigation System,"This available feature with SYNC®
 327
 adds pinch-to-zoom capability that can help you stay confidently on course.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/escape/2020/collections/dm/20_FRD_ESP_46626.tif?croppathe=1_21x9&wid=1440
2020,Ford,Escape,Technology,Auto High-Beam Headlamps,"Auto High-Beam Headlamps can sense poor lighting conditions and switch on to light your path ahead. They can even sense oncoming headlights and dim automatically, so you don’t have to worry about blinding other drivers.10",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/escape/2020/collections/dm/20_FRD_ESP_46626.tif?croppathe=1_21x9&wid=1440
2020,Ford,Escape,Technology,Auto High-Beam Headlamps,"Auto High-Beam Headlamps can sense poor lighting conditions and switch on to light your path ahead. They can even sense oncoming headlights and dim automatically, so you don’t have to worry about blinding other drivers.10",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/escape/2020/collections/dm/20_FRD_ESP_46626.tif?croppathe=1_21x9&wid=1440
2020,Ford,Escape,Technology,"Available SYNC®
 3","Smart hardware. Smart software. Smart design. Simple music search, capacitive touchscreen, enhanced voice recognition, and climate control keep your hands on the wheel and your eyes on the road.27
 SYNC®
 3 also brings you the power of Apple CarPlay™
160
 and Android Auto™
 compatibility to your Ford.161",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/escape/2020/collections/dm/20_FRD_ESP_45941.tif?croppathe=1_21x9&wid=1440
2020,Ford,Escape,Technology,FordPass Connect™,"Whether you’re at home, on a family road trip or working remotely, you can stay connected to your Escape and the world with FordPass Connect™
. Use your app to access features like start/stop, lock/unlock, remote start scheduling, vehicle location, fuel levels and mileage. Your FordPass Connect™
-equipped vehicle can also be a Wi-Fi hotspot. Select models feature a 4G LTE Wi-Fi hotspot powered by AT&T. Up to 10 devices can connect at once, and you can use FordPass™
 to keep track of your Wi-Fi data usage. The hotspot can be accessed up to 50 feet outside the vehicle.*",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/escape/2020/collections/dm/20_FRD_ESP_46625.tif?croppathe=1_3x2&wid=900
2020,Ford,Escape,Technology,WAZE Technology,"You can collaborate with other users, outsmarting traffic by sharing information to get the best routes, and receive real-time alerts about accidents, road hazards and traffic jams. You can operate Waze through your vehicle’s touchscreen, as well as use voice commands for hands-free control, helping to keep your eyes on the road.*",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/escape/2020/collections/dm/20_FRD_ESP_46101.tif?croppathe=1_3x2&wid=900
2020,Ford,Escape,Technology,Ford+Alexa,"When connected to SYNC®
 3 AppLink, Amazon’s cloud-based voice service provides hands-free access to a variety of features and capabilities. You’ll have access to Voice Navigation, Traffic Information, Amazon Prime shopping and can even control your supported Smart Home devices. Alexa also interacts with Google, Apple, & Microsoft calendars as well.*",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/escape/2020/collections/dm/20_FRD_ESP_46100.tif?croppathe=1_21x9&wid=1440
2020,Ford,Escape,Technology,Key by Amazon In-Car Delivery Available With Ford,"Ford is making your life easier in collaboration with Amazon, offering in-car delivery with Key by Amazon for Prime members. Receive Amazon packages delivered securely to your vehicle whether you’re at home, at work or on vacation. Download the Key app and link it with your FordPass™
 app.* Then, simply shop on Amazon.com or the Amazon mobile shopping app for eligible items and select the in-car delivery option at checkout. You’ll receive notifications on the Key app throughout the delivery process. For added peace of mind, the delivery driver is required to double-check the door handle to make sure it is locked when the delivery is completed. All deliveries are backed by the Key by Amazon Happiness Guarantee.","https://www.ford.comdata:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAHCAYAAAABIM1CAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABpJREFUeNpi/P//PwMlgImBQjBqABUMAAgwAFg0Awscjv2CAAAAAElFTkSuQmCC"
2020,Ford,Escape,Technology,Zip Code,"Now you can view exclusive price savings on our Build & Price shopping tool.

Note: A/Z Plan pricing information is not available on all Ford websites. In addition, some vehicles, trims or options you select may not qualify for A/Z Plans. Also, some dealers may choose not to participate in A/Z Plan pricing. Contact your local dealer to determine their level of participation in the program and final vehicle pricing.

What happens if I close this site before I'm finished?

If you close your window or tab, you must re-access the site through the A/Z Plan Pricing website to ensure that all eligible plan pricing is visible. If you need additional information concerning the A/Z Plans, please refer back to your A/Z Plan Pricing website for complete details.

A/X/Z Plan pricing, including A/X/Z Plan option pricing, is exclusively for eligible Ford Motor Company employees, friends and family members of eligible employees, and Ford Motor Company eligible partners. Restrictions apply. See your Ford or Lincoln Dealer for complete details and qualifications. Ford Motor Company reserves the right to modify the terms of this plan at any time.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/ecosport/2020/collections/3-2/2020_eco_tnm_rbrd_nav_280x121.png/_jcr_content/renditions/cq5dam.web.1280.1280.png
2020,Ford,Escape,Technology,California Residents,"Exercise your rights under the California Consumer Privacy Act here
.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/ecosport/2020/collections/3-2/2020_eco_tnm_rbrd_nav_280x121.png/_jcr_content/renditions/cq5dam.web.1280.1280.png
2020,Ford,Escape,Capability,Capability to Explore,"It’s a big world out there. Escape lets you hit the road and explore it with the choice of three different engines. For helping keeping you in control, there’s also the available All-Wheel Drive Disconnect and standard Selectable Drive Modes.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/escape/2020/collections/dm/20_FRD_ESP_46600.tif?croppathe=1_21x9&wid=1440
2020,Ford,Escape,Capability,Four-Engine Lineup,The standard 1.5L EcoBoost engine with Auto Start-Stop Technology is coupled with an eight-speed automatic transmission. Auto Start-Stop Technology that can help lower fuel consumption and vehicle emissions during city driving when your vehicle comes to a stop. The engine shuts off and then seamlessly restarts when you step on the accelerator or when your foot leaves the brake pedal.,https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/escape/2020/collections/dm/20_FRD_ESP_46600.tif?croppathe=1_21x9&wid=1440
2020,Ford,Escape,Capability,1.5L EcoBoost® Engine with Auto Start-Stop Technology,The standard 1.5L EcoBoost engine with Auto Start-Stop Technology is coupled with an eight-speed automatic transmission. Auto Start-Stop Technology that can help lower fuel consumption and vehicle emissions during city driving when your vehicle comes to a stop. The engine shuts off and then seamlessly restarts when you step on the accelerator or when your foot leaves the brake pedal.,https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/escape/2020/collections/dm/20_FRD_ESP_46624.tif?croppathe=1_21x9&wid=1440
2020,Ford,Escape,Capability,2.0L EcoBoost® Engine with Auto Start-Stop Technology,"The available 2.0L EcoBoost engine comes with Auto Start-Stop Technology and SelectShift.®
The eight-speed SelectShift transmission offers the convenience of an automatic or the sporty feel of a manual. What’s more, when equipped with the 2.0L EcoBoost®
 Class II Trailer Tow Package, this engine has a maximum towing capacity of 3,500 lbs.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/escape/2020/collections/dm/20_FRD_ESP_46180.tif?croppathe=1_21x9&wid=1440
2020,Ford,Escape,Capability,Hybrid 2.5L iVCT Atkinson-Cycle I-4 engine,"The 2.5L I-4 Atkinson-cycle powertrain features an electronically controlled continuously variable transmission (eCVT) and an 88 kW electric motor. Also, the all-new Escape Hybrid packages its liquid-cooled lithium-ion battery smartly outside of the vehicle below the floor of the second-row seats rather than occupying a significant portion of the cargo area. The briefcase-shaped battery in the standard hybrid measures less than one-third the size of the old Escape Hybrid battery. Standard on all Escape Hybrid* and plug-in hybrid models.**",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/escape/2020/collections/3-2/20_escape_hybrid_1_219.jpg/_jcr_content/renditions/cq5dam.web.1440.1440.jpeg
2020,Ford,Escape,Capability,Plug-In 2.5L iVCT Atkinson-Cycle I-4 engine,"The 2020 Escape Plug-In Hybrid* has a Level 1/Level 2 AC charging port. Using a 110-volt Level 1 charger, the estimated time to fully charge the battery is 10 to 11 hours. Using a 240-volt Level 2 charger, charge time drops to roughly 3.5 hours. What’s more, the new design of the 2020 Escape allows for the battery to be stored underneath the vehicle, which frees up space in the cabin, offering plug-in customers more room with no humps from the battery.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/escape/2020/collections/dm/20_FRD_ESP_45944.tif?croppathe=1_21x9&wid=1440
2020,Ford,Escape,Capability,Available AWD Disconnect,"Designed to save fuel, All-Wheel Drive Disconnect can disable the rear driveline when the system detects AWD is not needed. This allows only the front wheels to propel the vehicle, reducing drag and the overall energy demands of the drivetrain.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/escape/2020/collections/dm/20_FRD_ESP_45960.tif?croppathe=1_21x9&wid=1440
